make,doors,engine_size,power_hp,gears,cylinders,first_registration,body_type
Peugeot,3.0,1587.0,109.0,5.0,4.0,2002,Coupe
Peugeot,2.0,1997.0,163.0,6.0,4.0,2014,Coupe
Peugeot,2.0,1997.0,163.0,,,2012,Coupe
Peugeot,2.0,1598.0,200.0,6.0,4.0,2013,Coupe
Peugeot,2.0,1598.0,200.0,,,2010,Coupe
Peugeot,2.0,1598.0,271.0,6.0,4.0,2015,Coupe
Peugeot,3.0,1900.0,131.0,5.0,4.0,1987,Coupe
Peugeot,2.0,1997.0,163.0,6.0,4.0,2012,Coupe
Peugeot,3.0,1997.0,163.0,6.0,4.0,2014,Coupe
Peugeot,2.0,2946.0,211.0,,,2006,Coupe
Peugeot,2.0,1997.0,163.0,6.0,4.0,2014,Coupe
Peugeot,2.0,1997.0,163.0,6.0,4.0,2011,Coupe
Peugeot,2.0,1598.0,156.0,6.0,4.0,2010,Coupe
Peugeot,3.0,1998.0,167.0,6.0,4.0,1998,Coupe
Peugeot,2.0,2230.0,163.0,6.0,4.0,2006,Coupe
Peugeot,2.0,1598.0,156.0,6.0,,2012,Coupe
Peugeot,2.0,1598.0,156.0,,,2011,Coupe
Peugeot,2.0,1997.0,163.0,6.0,4.0,2013,Coupe
Peugeot,3.0,2946.0,207.0,5.0,6.0,2000,Coupe
Peugeot,2.0,1560.0,92.0,,,2011,Coupe
Peugeot,2.0,1598.0,120.0,,,2008,Coupe
Peugeot,2.0,1598.0,200.0,6.0,4.0,2013,Coupe
Peugeot,2.0,1598.0,156.0,6.0,4.0,2012,Coupe
Peugeot,2.0,1598.0,156.0,6.0,4.0,2010,Coupe
Peugeot,2.0,1598.0,156.0,6.0,4.0,2015,Coupe
Peugeot,2.0,1598.0,156.0,6.0,4.0,2011,Coupe
Peugeot,5.0,1997.0,140.0,6.0,4.0,2010,Coupe
Peugeot,2.0,1598.0,200.0,6.0,4.0,2012,Coupe
Peugeot,2.0,1598.0,156.0,,,2011,Coupe
Peugeot,2.0,1598.0,156.0,6.0,,2010,Coupe
Peugeot,2.0,1598.0,200.0,6.0,4.0,2013,Coupe
Peugeot,2.0,2947.0,211.0,,6.0,2005,Coupe
Peugeot,2.0,1598.0,156.0,6.0,4.0,2010,Coupe
Peugeot,2.0,1598.0,200.0,6.0,4.0,2015,Coupe
Peugeot,2.0,1598.0,156.0,6.0,4.0,2014,Coupe
Peugeot,2.0,2946.0,211.0,,,2007,Coupe
Peugeot,2.0,1598.0,156.0,6.0,,2010,Coupe
Peugeot,2.0,2230.0,163.0,6.0,4.0,2006,Coupe
Peugeot,2.0,2720.0,204.0,6.0,6.0,2007,Coupe
Peugeot,2.0,1598.0,200.0,6.0,4.0,2013,Coupe
Peugeot,5.0,1598.0,360.0,6.0,,2021,Coupe
Peugeot,,1998.0,163.0,6.0,,1997,Coupe
Peugeot,4.0,1598.0,262.0,,,2018,Coupe
Peugeot,2.0,1598.0,271.0,6.0,4.0,2015,Coupe
Peugeot,5.0,2179.0,170.0,6.0,4.0,2009,Coupe
Peugeot,2.0,1598.0,156.0,,,2011,Coupe
Peugeot,3.0,1900.0,128.0,5.0,4.0,1990,Coupe
Peugeot,2.0,1598.0,156.0,6.0,4.0,2011,Coupe
Peugeot,2.0,2230.0,166.0,,,2006,Coupe
Peugeot,2.0,1598.0,156.0,,,2011,Coupe
Peugeot,2.0,2230.0,165.0,6.0,4.0,2006,Coupe
Peugeot,2.0,1598.0,156.0,6.0,4.0,2012,Coupe
Peugeot,2.0,1598.0,156.0,6.0,4.0,2012,Coupe
Peugeot,2.0,1598.0,156.0,6.0,4.0,2010,Coupe
Peugeot,2.0,2179.0,133.0,5.0,4.0,2003,Coupe
Peugeot,2.0,1598.0,156.0,6.0,4.0,2010,Coupe
Peugeot,2.0,1598.0,156.0,6.0,4.0,2013,Coupe
Peugeot,2.0,1598.0,200.0,6.0,4.0,2011,Coupe
Peugeot,2.0,1997.0,136.0,6.0,4.0,2010,Coupe
Peugeot,2.0,1600.0,156.0,6.0,4.0,2011,Coupe
Peugeot,2.0,1598.0,200.0,,4.0,2011,Coupe
Peugeot,2.0,2230.0,163.0,6.0,4.0,2007,Coupe
Peugeot,2.0,2946.0,207.0,,6.0,2003,Coupe
Peugeot,2.0,2230.0,165.0,,4.0,2007,Coupe
Peugeot,2.0,1997.0,177.0,,,2004,Coupe
Peugeot,2.0,2946.0,207.0,5.0,6.0,2001,Coupe
Peugeot,2.0,2946.0,207.0,5.0,6.0,2001,Coupe
Peugeot,3.0,,156.0,5.0,4.0,1994,Coupe
Peugeot,2.0,1598.0,156.0,6.0,4.0,2010,Coupe
Peugeot,2.0,1598.0,156.0,6.0,4.0,2012,Coupe
Peugeot,2.0,1598.0,156.0,6.0,,2013,Coupe
Peugeot,2.0,1587.0,109.0,,4.0,2001,Coupe
Peugeot,2.0,1598.0,156.0,6.0,4.0,2011,Coupe
Peugeot,2.0,1997.0,165.0,6.0,4.0,2011,Coupe
Peugeot,2.0,1598.0,200.0,6.0,,2011,Coupe
Peugeot,2.0,1598.0,156.0,6.0,4.0,2010,Coupe
Peugeot,2.0,1598.0,200.0,6.0,4.0,2012,Coupe
Peugeot,2.0,1587.0,109.0,5.0,4.0,2006,Coupe
Peugeot,2.0,1598.0,200.0,6.0,4.0,2012,Coupe
Peugeot,2.0,1598.0,156.0,6.0,4.0,2013,Coupe
Peugeot,2.0,1598.0,156.0,6.0,4.0,2012,Coupe
Peugeot,2.0,1598.0,156.0,6.0,4.0,2014,Coupe
Peugeot,2.0,1598.0,200.0,6.0,4.0,2012,Coupe
Peugeot,,,204.0,6.0,,2007,Coupe
Peugeot,3.0,1360.0,88.0,5.0,4.0,2007,Coupe
Peugeot,2.0,2946.0,207.0,5.0,6.0,2001,Coupe
Peugeot,2.0,1598.0,156.0,6.0,4.0,2011,Coupe
Peugeot,2.0,1598.0,156.0,5.0,4.0,2010,Coupe
Peugeot,2.0,2230.0,163.0,6.0,4.0,2006,Coupe
Peugeot,2.0,2230.0,163.0,6.0,4.0,2006,Coupe
Peugeot,3.0,1124.0,60.0,5.0,4.0,2011,Coupe
Peugeot,2.0,2230.0,163.0,6.0,4.0,2006,Coupe
Peugeot,5.0,1560.0,90.0,5.0,4.0,2007,Coupe
Peugeot,2.0,1997.0,163.0,6.0,4.0,2013,Coupe
Peugeot,2.0,1997.0,163.0,6.0,4.0,2015,Coupe
Peugeot,2.0,1598.0,156.0,6.0,,2013,Coupe
Peugeot,2.0,,,,,2006,Coupe
Peugeot,2.0,1587.0,109.0,,4.0,2002,Coupe
Peugeot,5.0,1560.0,111.0,6.0,4.0,2012,Coupe
Peugeot,2.0,1598.0,150.0,6.0,4.0,2009,Coupe
Peugeot,5.0,1997.0,136.0,5.0,4.0,2007,Coupe
Peugeot,2.0,1997.0,163.0,,,2014,Coupe
Peugeot,2.0,1997.0,140.0,,,2010,Coupe
Peugeot,3.0,1997.0,163.0,6.0,4.0,2012,Coupe
Peugeot,2.0,2230.0,163.0,,4.0,2006,Coupe
Peugeot,3.0,2000.0,163.0,6.0,4.0,2010,Coupe
Peugeot,5.0,1560.0,116.0,6.0,4.0,2015,Coupe
Peugeot,2.0,1997.0,136.0,6.0,4.0,2008,Coupe
Peugeot,3.0,1560.0,208.0,6.0,4.0,2016,Coupe
Peugeot,2.0,1997.0,163.0,6.0,4.0,2011,Coupe
Peugeot,2.0,1598.0,200.0,,,2012,Coupe
Peugeot,,,120.0,,,2017,Coupe
Peugeot,5.0,1398.0,68.0,5.0,4.0,2008,Coupe
Peugeot,3.0,1997.0,177.0,5.0,4.0,2004,Coupe
Peugeot,3.0,,207.0,,,2006,Coupe
Peugeot,3.0,1997.0,90.0,5.0,4.0,2002,Coupe
Peugeot,2.0,,,,,2009,Coupe
Peugeot,2.0,1560.0,109.0,5.0,4.0,2008,Coupe
Peugeot,2.0,1997.0,135.0,,4.0,2001,Coupe
Peugeot,2.0,1587.0,109.0,5.0,4.0,2004,Coupe
Peugeot,2.0,1598.0,271.0,6.0,4.0,2014,Coupe
Peugeot,2.0,1598.0,200.0,6.0,4.0,2014,Coupe
Peugeot,2.0,1598.0,156.0,,0.0,2010,Coupe
Peugeot,2.0,1598.0,156.0,6.0,4.0,2011,Coupe
Peugeot,2.0,1598.0,200.0,6.0,4.0,2011,Coupe
Peugeot,2.0,1598.0,156.0,6.0,4.0,2012,Coupe
Peugeot,2.0,1598.0,200.0,6.0,4.0,2010,Coupe
Peugeot,2.0,1598.0,200.0,6.0,4.0,2012,Coupe
Peugeot,2.0,1997.0,136.0,6.0,4.0,2008,Coupe
Peugeot,2.0,2230.0,158.0,5.0,4.0,2003,Coupe
Peugeot,3.0,1598.0,200.0,6.0,4.0,2012,Coupe
Peugeot,2.0,1598.0,156.0,6.0,4.0,2011,Coupe
Peugeot,2.0,1598.0,156.0,6.0,4.0,2011,Coupe
Peugeot,2.0,2720.0,204.0,6.0,6.0,2007,Coupe
Peugeot,4.0,1560.0,109.0,5.0,4.0,2009,Coupe
Peugeot,2.0,1598.0,156.0,6.0,4.0,2011,Coupe
Peugeot,3.0,1398.0,68.0,5.0,4.0,2015,Coupe
Peugeot,2.0,1598.0,200.0,,,2014,Coupe
Peugeot,2.0,2230.0,163.0,,4.0,2006,Coupe
Peugeot,3.0,1997.0,135.0,,4.0,2000,Coupe
Peugeot,2.0,1598.0,200.0,,,2011,Coupe
Peugeot,2.0,1598.0,156.0,6.0,4.0,2012,Coupe
Peugeot,5.0,1499.0,131.0,6.0,4.0,2020,Coupe
Peugeot,2.0,1598.0,156.0,6.0,4.0,2013,Coupe
Peugeot,5.0,1360.0,88.0,5.0,4.0,2007,Coupe
Peugeot,2.0,1997.0,163.0,6.0,4.0,2013,Coupe
Peugeot,2.0,1598.0,156.0,6.0,4.0,2010,Coupe
Peugeot,2.0,1598.0,156.0,6.0,4.0,2014,Coupe
Peugeot,3.0,1398.0,68.0,5.0,4.0,2012,Coupe
Peugeot,2.0,1598.0,156.0,6.0,4.0,2011,Coupe
Peugeot,,,207.0,,,2002,Coupe
Peugeot,2.0,1598.0,156.0,6.0,,2013,Coupe
Peugeot,2.0,1560.0,111.0,6.0,4.0,2011,Coupe
Peugeot,2.0,2720.0,204.0,6.0,6.0,2007,Coupe
Peugeot,3.0,1997.0,136.0,,4.0,2002,Coupe
Peugeot,3.0,1587.0,109.0,5.0,4.0,2005,Coupe
Peugeot,2.0,1997.0,110.0,5.0,4.0,2001,Coupe
Peugeot,2.0,1598.0,156.0,6.0,4.0,2013,Coupe
Peugeot,2.0,1598.0,156.0,6.0,4.0,2013,Coupe
Peugeot,2.0,1600.0,120.0,5.0,4.0,2000,Coupe
Peugeot,2.0,2946.0,209.0,5.0,6.0,2001,Coupe
Peugeot,5.0,1398.0,68.0,5.0,4.0,2009,Coupe
Peugeot,3.0,1598.0,174.0,5.0,4.0,2008,Coupe
Peugeot,2.0,1598.0,156.0,6.0,4.0,2011,Coupe
Peugeot,2.0,1598.0,156.0,6.0,4.0,2014,Coupe
Peugeot,5.0,1199.0,131.0,8.0,3.0,2022,Coupe
Peugeot,2.0,1997.0,163.0,,,2011,Coupe
Peugeot,2.0,1598.0,156.0,6.0,4.0,2013,Coupe
Peugeot,2.0,1587.0,109.0,5.0,4.0,2007,Coupe
Peugeot,2.0,2230.0,165.0,,4.0,2006,Coupe
Peugeot,2.0,2720.0,204.0,6.0,6.0,2006,Coupe
Peugeot,2.0,1560.0,109.0,5.0,4.0,2006,Coupe
Peugeot,2.0,2230.0,163.0,6.0,4.0,2008,Coupe
Peugeot,3.0,1560.0,90.0,5.0,4.0,2008,Coupe
Peugeot,2.0,2179.0,133.0,5.0,4.0,2005,Coupe
Peugeot,2.0,2230.0,162.0,6.0,4.0,2006,Coupe
Peugeot,2.0,1997.0,163.0,,,2013,Coupe
Peugeot,5.0,1560.0,110.0,6.0,4.0,2010,Coupe
Peugeot,2.0,1587.0,109.0,5.0,4.0,2007,Coupe
Peugeot,2.0,1598.0,120.0,5.0,4.0,2008,Coupe
Peugeot,5.0,1398.0,68.0,,4.0,2003,Coupe
Peugeot,5.0,1499.0,131.0,8.0,4.0,2022,Coupe
Peugeot,2.0,1598.0,156.0,6.0,4.0,2010,Coupe
Peugeot,2.0,1360.0,73.0,,,2012,Coupe
Peugeot,3.0,1997.0,177.0,5.0,4.0,2004,Coupe
Peugeot,2.0,1997.0,136.0,6.0,4.0,2006,Coupe
Peugeot,2.0,1587.0,109.0,5.0,4.0,2007,Coupe
Peugeot,2.0,1587.0,109.0,5.0,4.0,2003,Coupe
Peugeot,3.0,1598.0,120.0,5.0,4.0,2007,Coupe
Peugeot,2.0,1997.0,163.0,6.0,4.0,2011,Coupe
Peugeot,3.0,1560.0,109.0,5.0,4.0,2007,Coupe
Peugeot,2.0,1587.0,109.0,5.0,4.0,2003,Coupe
Peugeot,2.0,1598.0,156.0,6.0,,2012,Coupe
Peugeot,2.0,1997.0,163.0,,,2010,Coupe
Peugeot,2.0,2179.0,133.0,5.0,,2004,Coupe
Peugeot,3.0,1124.0,60.0,5.0,4.0,2010,Coupe
Peugeot,2.0,1998.0,132.0,5.0,4.0,1998,Coupe
Peugeot,2.0,1997.0,136.0,5.0,4.0,2001,Coupe
Peugeot,2.0,1997.0,140.0,6.0,4.0,2011,Coupe
Peugeot,2.0,1598.0,150.0,5.0,4.0,2009,Coupe
Peugeot,2.0,1560.0,109.0,5.0,4.0,2008,Coupe
Peugeot,2.0,2230.0,158.0,,,2002,Coupe
Peugeot,3.0,1598.0,156.0,6.0,4.0,2011,Coupe
Peugeot,2.0,1598.0,156.0,6.0,4.0,2010,Coupe
Peugeot,5.0,1499.0,131.0,6.0,4.0,2022,Off-Road/Pick-up
Peugeot,4.0,2179.0,156.0,,,2010,Off-Road/Pick-up
Peugeot,5.0,1997.0,179.0,,,2017,Off-Road/Pick-up
Peugeot,5.0,1499.0,131.0,6.0,4.0,2022,Off-Road/Pick-up
Peugeot,5.0,1560.0,99.0,5.0,4.0,2015,Off-Road/Pick-up
Peugeot,5.0,1560.0,120.0,6.0,4.0,2018,Off-Road/Pick-up
Peugeot,5.0,1499.0,131.0,6.0,4.0,2018,Off-Road/Pick-up
Peugeot,5.0,1798.0,150.0,6.0,4.0,2013,Off-Road/Pick-up
Peugeot,5.0,1997.0,150.0,6.0,4.0,2018,Off-Road/Pick-up
Peugeot,5.0,1560.0,99.0,,,2017,Off-Road/Pick-up
Peugeot,5.0,1499.0,131.0,6.0,4.0,2022,Off-Road/Pick-up
Peugeot,5.0,1199.0,131.0,6.0,3.0,2019,Off-Road/Pick-up
Peugeot,5.0,1499.0,110.0,6.0,4.0,2022,Off-Road/Pick-up
Peugeot,5.0,1598.0,165.0,,,2017,Off-Road/Pick-up
Peugeot,5.0,1997.0,179.0,6.0,4.0,2017,Off-Road/Pick-up
Peugeot,5.0,1598.0,224.0,8.0,4.0,2020,Off-Road/Pick-up
Peugeot,5.0,1997.0,150.0,6.0,4.0,2017,Off-Road/Pick-up
Peugeot,5.0,1499.0,101.0,,,2020,Off-Road/Pick-up
Peugeot,5.0,1997.0,179.0,8.0,4.0,2019,Off-Road/Pick-up
Peugeot,5.0,1499.0,131.0,6.0,4.0,2019,Off-Road/Pick-up
Peugeot,5.0,1997.0,181.0,8.0,4.0,2019,Off-Road/Pick-up
Peugeot,5.0,1598.0,165.0,6.0,4.0,2018,Off-Road/Pick-up
Peugeot,5.0,1560.0,120.0,6.0,4.0,2018,Off-Road/Pick-up
Peugeot,5.0,1499.0,99.0,5.0,4.0,2019,Off-Road/Pick-up
Peugeot,5.0,1499.0,131.0,8.0,4.0,2020,Off-Road/Pick-up
Peugeot,5.0,1499.0,131.0,6.0,4.0,2019,Off-Road/Pick-up
Peugeot,5.0,1499.0,131.0,,,2020,Off-Road/Pick-up
Peugeot,5.0,1560.0,116.0,6.0,4.0,2016,Off-Road/Pick-up
Peugeot,5.0,1499.0,101.0,,,2020,Off-Road/Pick-up
Peugeot,5.0,1560.0,120.0,,,2017,Off-Road/Pick-up
Peugeot,5.0,1199.0,131.0,8.0,3.0,2022,Off-Road/Pick-up
Peugeot,5.0,1598.0,300.0,8.0,,2021,Off-Road/Pick-up
Peugeot,5.0,1500.0,131.0,,,2019,Off-Road/Pick-up
Peugeot,5.0,1199.0,131.0,6.0,3.0,2018,Off-Road/Pick-up
Peugeot,5.0,1500.0,131.0,,,2021,Off-Road/Pick-up
Peugeot,5.0,1596.0,165.0,,,2018,Off-Road/Pick-up
Peugeot,5.0,1560.0,120.0,,,2018,Off-Road/Pick-up
Peugeot,5.0,1199.0,131.0,6.0,3.0,2022,Off-Road/Pick-up
Peugeot,4.0,1997.0,179.0,,,2019,Off-Road/Pick-up
Peugeot,5.0,1199.0,110.0,6.0,3.0,2018,Off-Road/Pick-up
Peugeot,5.0,1199.0,131.0,6.0,3.0,2019,Off-Road/Pick-up
Peugeot,5.0,1598.0,181.0,8.0,4.0,2019,Off-Road/Pick-up
Peugeot,5.0,1199.0,131.0,8.0,3.0,2022,Off-Road/Pick-up
Peugeot,5.0,,114.0,,,2014,Off-Road/Pick-up
Peugeot,5.0,1598.0,300.0,8.0,4.0,2021,Off-Road/Pick-up
Peugeot,5.0,1199.0,131.0,8.0,3.0,2022,Off-Road/Pick-up
Peugeot,5.0,1499.0,101.0,,,2020,Off-Road/Pick-up
Peugeot,5.0,1499.0,131.0,,,2020,Off-Road/Pick-up
Peugeot,5.0,1560.0,114.0,6.0,4.0,2015,Off-Road/Pick-up
Peugeot,5.0,1199.0,131.0,,,2019,Off-Road/Pick-up
Peugeot,5.0,1598.0,300.0,,,2020,Off-Road/Pick-up
Peugeot,5.0,,131.0,,,2018,Off-Road/Pick-up
Peugeot,4.0,1560.0,120.0,,,2017,Off-Road/Pick-up
Peugeot,5.0,1499.0,131.0,,,2018,Off-Road/Pick-up
Peugeot,5.0,1199.0,82.0,5.0,3.0,2016,Off-Road/Pick-up
Peugeot,5.0,1499.0,131.0,6.0,4.0,2022,Off-Road/Pick-up
Peugeot,4.0,1560.0,120.0,,,2017,Off-Road/Pick-up
Peugeot,5.0,1499.0,131.0,,,2022,Off-Road/Pick-up
Peugeot,5.0,1997.0,200.0,6.0,4.0,2013,Off-Road/Pick-up
Peugeot,2.0,1598.0,156.0,,,2012,Off-Road/Pick-up
Peugeot,5.0,1199.0,131.0,,,2018,Off-Road/Pick-up
Peugeot,4.0,1997.0,179.0,,,2020,Off-Road/Pick-up
Peugeot,5.0,1199.0,131.0,6.0,3.0,2022,Off-Road/Pick-up
Peugeot,5.0,1499.0,131.0,,,2018,Off-Road/Pick-up
Peugeot,5.0,1560.0,120.0,6.0,4.0,2016,Off-Road/Pick-up
Peugeot,5.0,1199.0,110.0,5.0,3.0,2016,Off-Road/Pick-up
Peugeot,5.0,1199.0,131.0,,,2019,Off-Road/Pick-up
Peugeot,5.0,1500.0,131.0,,,2019,Off-Road/Pick-up
Peugeot,5.0,,131.0,,,2020,Off-Road/Pick-up
Peugeot,5.0,1560.0,120.0,6.0,4.0,2017,Off-Road/Pick-up
Peugeot,5.0,1199.0,131.0,6.0,3.0,2019,Off-Road/Pick-up
Peugeot,5.0,1560.0,120.0,6.0,4.0,2017,Off-Road/Pick-up
Peugeot,5.0,1499.0,131.0,,,2022,Off-Road/Pick-up
Peugeot,4.0,1997.0,177.0,,,2021,Off-Road/Pick-up
Peugeot,5.0,1199.0,131.0,,,2019,Off-Road/Pick-up
Peugeot,5.0,1499.0,131.0,,,2018,Off-Road/Pick-up
Peugeot,5.0,1500.0,131.0,,,2021,Off-Road/Pick-up
Peugeot,5.0,1199.0,131.0,6.0,3.0,2018,Off-Road/Pick-up
Peugeot,5.0,1199.0,82.0,,,2019,Off-Road/Pick-up
Peugeot,5.0,1598.0,181.0,8.0,4.0,2021,Off-Road/Pick-up
Peugeot,5.0,1560.0,99.0,5.0,4.0,2017,Off-Road/Pick-up
Peugeot,5.0,,136.0,1.0,,2022,Off-Road/Pick-up
Peugeot,5.0,1499.0,131.0,8.0,4.0,2021,Off-Road/Pick-up
Peugeot,5.0,1560.0,99.0,5.0,,2017,Off-Road/Pick-up
Peugeot,5.0,1199.0,110.0,5.0,3.0,2018,Off-Road/Pick-up
Peugeot,5.0,1499.0,131.0,,,2021,Off-Road/Pick-up
Peugeot,5.0,1598.0,181.0,8.0,4.0,2019,Off-Road/Pick-up
Peugeot,5.0,,131.0,,,2018,Off-Road/Pick-up
Peugeot,5.0,1500.0,131.0,,,2021,Off-Road/Pick-up
Peugeot,5.0,1199.0,101.0,,,2021,Off-Road/Pick-up
Peugeot,5.0,1499.0,110.0,,,2021,Off-Road/Pick-up
Peugeot,5.0,1499.0,99.0,5.0,4.0,2019,Off-Road/Pick-up
Peugeot,5.0,1199.0,131.0,,,2022,Off-Road/Pick-up
Peugeot,5.0,1997.0,150.0,,,2017,Off-Road/Pick-up
Peugeot,5.0,1598.0,224.0,,,2020,Off-Road/Pick-up
Peugeot,5.0,1598.0,181.0,8.0,4.0,2022,Off-Road/Pick-up
Peugeot,5.0,1499.0,110.0,,,2021,Off-Road/Pick-up
Peugeot,5.0,,120.0,,,2016,Off-Road/Pick-up
Peugeot,5.0,1200.0,131.0,,,2019,Off-Road/Pick-up
Peugeot,4.0,1598.0,181.0,,,2020,Off-Road/Pick-up
Peugeot,5.0,1500.0,131.0,,,2018,Off-Road/Pick-up
Peugeot,5.0,1200.0,131.0,,,2019,Off-Road/Pick-up
Peugeot,5.0,1499.0,131.0,,,2022,Off-Road/Pick-up
Peugeot,5.0,1560.0,120.0,6.0,4.0,2017,Off-Road/Pick-up
Peugeot,5.0,,136.0,,,2021,Off-Road/Pick-up
Peugeot,4.0,1499.0,131.0,,,2018,Off-Road/Pick-up
Peugeot,5.0,1598.0,181.0,8.0,,2019,Off-Road/Pick-up
Peugeot,5.0,1500.0,131.0,,,2019,Off-Road/Pick-up
Peugeot,5.0,1200.0,131.0,,,2019,Off-Road/Pick-up
Peugeot,4.0,1598.0,181.0,,,2020,Off-Road/Pick-up
Peugeot,5.0,1499.0,101.0,,,2020,Off-Road/Pick-up
Peugeot,5.0,1997.0,150.0,6.0,4.0,2018,Off-Road/Pick-up
Peugeot,5.0,1560.0,120.0,,,2017,Off-Road/Pick-up
Peugeot,5.0,1199.0,131.0,8.0,3.0,2021,Off-Road/Pick-up
Peugeot,5.0,1199.0,131.0,,,2022,Off-Road/Pick-up
Peugeot,5.0,1997.0,177.0,8.0,4.0,2021,Off-Road/Pick-up
Peugeot,5.0,1498.0,131.0,8.0,4.0,2020,Off-Road/Pick-up
Peugeot,5.0,1499.0,131.0,,,2019,Off-Road/Pick-up
Peugeot,5.0,1997.0,179.0,8.0,4.0,2018,Off-Road/Pick-up
Peugeot,5.0,,120.0,,,2016,Off-Road/Pick-up
Peugeot,5.0,1199.0,131.0,6.0,3.0,2018,Off-Road/Pick-up
Peugeot,5.0,1200.0,131.0,,,2019,Off-Road/Pick-up
Peugeot,5.0,1199.0,131.0,6.0,3.0,2016,Off-Road/Pick-up
Peugeot,5.0,1499.0,110.0,,,2021,Off-Road/Pick-up
Peugeot,5.0,1499.0,131.0,,,2021,Off-Road/Pick-up
Peugeot,5.0,1499.0,131.0,,4.0,2021,Off-Road/Pick-up
Peugeot,4.0,1199.0,110.0,,,2017,Off-Road/Pick-up
Peugeot,5.0,1199.0,131.0,,,2021,Off-Road/Pick-up
Peugeot,5.0,1997.0,177.0,8.0,4.0,2020,Off-Road/Pick-up
Peugeot,5.0,1997.0,177.0,,,2022,Off-Road/Pick-up
Peugeot,5.0,1997.0,177.0,8.0,4.0,2020,Off-Road/Pick-up
Peugeot,5.0,1199.0,110.0,,,2019,Off-Road/Pick-up
Peugeot,5.0,1598.0,300.0,,,2020,Off-Road/Pick-up
Peugeot,5.0,1997.0,177.0,,,2022,Off-Road/Pick-up
Peugeot,5.0,1199.0,131.0,,,2019,Off-Road/Pick-up
Peugeot,5.0,1560.0,99.0,5.0,4.0,2017,Off-Road/Pick-up
Peugeot,5.0,1499.0,131.0,,,2020,Off-Road/Pick-up
Peugeot,5.0,1997.0,181.0,6.0,4.0,2017,Off-Road/Pick-up
Peugeot,5.0,1199.0,131.0,,,2022,Off-Road/Pick-up
Peugeot,5.0,1499.0,110.0,,,2022,Off-Road/Pick-up
Peugeot,5.0,1997.0,177.0,,,2022,Off-Road/Pick-up
Peugeot,5.0,1.0,131.0,,,2019,Off-Road/Pick-up
Peugeot,5.0,1997.0,177.0,8.0,4.0,2022,Off-Road/Pick-up
Peugeot,5.0,1560.0,120.0,6.0,4.0,2017,Off-Road/Pick-up
Peugeot,5.0,1997.0,150.0,6.0,4.0,2018,Off-Road/Pick-up
Peugeot,5.0,1199.0,131.0,6.0,3.0,2018,Off-Road/Pick-up
Peugeot,5.0,1560.0,120.0,6.0,4.0,2018,Off-Road/Pick-up
Peugeot,5.0,1499.0,131.0,6.0,4.0,2020,Off-Road/Pick-up
Peugeot,5.0,1199.0,131.0,,,2022,Off-Road/Pick-up
Peugeot,5.0,1199.0,110.0,5.0,3.0,2018,Off-Road/Pick-up
Peugeot,5.0,1199.0,82.0,5.0,3.0,2016,Off-Road/Pick-up
Peugeot,5.0,1997.0,177.0,8.0,4.0,2022,Off-Road/Pick-up
Peugeot,5.0,1200.0,131.0,,,2019,Off-Road/Pick-up
Peugeot,5.0,1199.0,82.0,5.0,3.0,2018,Off-Road/Pick-up
Peugeot,5.0,1199.0,101.0,6.0,3.0,2020,Off-Road/Pick-up
Peugeot,4.0,1997.0,150.0,,,2018,Off-Road/Pick-up
Peugeot,5.0,1199.0,131.0,6.0,3.0,2017,Off-Road/Pick-up
Peugeot,5.0,1997.0,177.0,,,2022,Off-Road/Pick-up
Peugeot,5.0,1560.0,120.0,6.0,4.0,2018,Off-Road/Pick-up
Peugeot,5.0,1199.0,101.0,,,2022,Off-Road/Pick-up
Peugeot,5.0,1199.0,131.0,,,2022,Off-Road/Pick-up
Peugeot,4.0,1199.0,131.0,,,2018,Off-Road/Pick-up
Peugeot,5.0,1997.0,200.0,6.0,4.0,2017,Off-Road/Pick-up
Peugeot,4.0,1598.0,181.0,,,2020,Off-Road/Pick-up
Peugeot,4.0,1199.0,131.0,,,2022,Off-Road/Pick-up
Peugeot,5.0,1560.0,99.0,5.0,4.0,2017,Off-Road/Pick-up
Peugeot,5.0,1997.0,179.0,8.0,4.0,2019,Off-Road/Pick-up
Peugeot,5.0,1199.0,131.0,6.0,,2022,Off-Road/Pick-up
Peugeot,5.0,1598.0,165.0,6.0,4.0,2018,Off-Road/Pick-up
Peugeot,5.0,1499.0,131.0,8.0,4.0,2020,Off-Road/Pick-up
Peugeot,5.0,1499.0,131.0,6.0,4.0,2019,Off-Road/Pick-up
Peugeot,5.0,1499.0,131.0,6.0,4.0,2019,Off-Road/Pick-up
Peugeot,5.0,,131.0,,,2018,Off-Road/Pick-up
Peugeot,5.0,1199.0,131.0,6.0,3.0,2017,Off-Road/Pick-up
Peugeot,5.0,1499.0,131.0,8.0,4.0,2022,Off-Road/Pick-up
Peugeot,5.0,1499.0,131.0,8.0,4.0,2019,Off-Road/Pick-up
Peugeot,5.0,1600.0,120.0,,,2018,Off-Road/Pick-up
Peugeot,5.0,1499.0,131.0,,,2021,Off-Road/Pick-up
Peugeot,5.0,1499.0,110.0,,,2021,Off-Road/Pick-up
Peugeot,5.0,1199.0,131.0,6.0,3.0,2017,Off-Road/Pick-up
Peugeot,5.0,1499.0,131.0,,,2022,Off-Road/Pick-up
Peugeot,5.0,1199.0,131.0,6.0,3.0,2017,Off-Road/Pick-up
Peugeot,5.0,1200.0,101.0,,,2021,Off-Road/Pick-up
